full_name,team,Position,Price,round,opponent_team,was_home,minutes,total_points,element,fixture,kickoff_time,team_h_score,team_a_score,modified,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
kaine_kesler-hayden,Coventry City,DF,4.0,2,Hull City,True,0,0,177,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-582,5764,168,750
jake_bidwell,Coventry City,DF,4.0,2,Hull City,True,0,0,178,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-238,8500,506,744
joel_latibeaudiere,Coventry City,DF,4.0,2,Hull City,True,0,0,179,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-260,3984,160,420
luke_woolfenden,Coventry City,DF,4.0,2,Hull City,True,0,0,180,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1282,16943,946,2228
miguel_brau,Coventry City,DF,4.0,2,Hull City,True,0,0,181,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-82,4079,256,338
aurèle_amenda,Coventry City,DF,4.0,2,Hull City,True,90,1,182,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,1,0,0,0,4,11.4,2.1,5.0,1.9,4,1,0,4,1,0.02,0.04,0.06,0.72,40,-1183,84795,3328,4511
jack_rudoni,Coventry City,MD,5.0,2,Hull City,True,70,3,183,13,2026-08-29T14:00:00Z,0,1,False,0,0,1,0,0,0,0,0,0,0,0,12,6.8,27.7,4.0,3.9,1,4,1,6,1,0.06,0.09,0.15,0.02,50,-49,14191,1250,1299
matt_grimes,Coventry City,MD,5.0,2,Hull City,True,90,2,184,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,14,14.2,20.9,2.0,3.7,1,9,0,10,1,0.01,0.04,0.05,0.72,50,674,20154,2290,1616
tatsuhiro_sakamoto,Coventry City,MD,5.0,2,Hull City,True,31,1,185,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,8,6.2,5.9,7.0,1.9,0,2,2,4,0,0.02,0.02,0.04,0.69,50,-1318,9710,137,1455
ephron_mason-clark,Coventry City,MD,5.5,2,Hull City,True,57,1,186,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,4,4.2,16.0,0.0,2.0,2,2,0,4,1,0.00,0.06,0.06,0.02,55,-1089,12149,489,1578
josh_eccles,Coventry City,MD,5.0,2,Hull City,True,0,0,187,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-230,1391,69,299
victor_torp,Coventry City,MD,5.5,2,Hull City,True,19,1,188,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,2,0.0,3.6,0.0,0.3,0,2,0,2,0,0.00,0.01,0.01,0.69,55,-1275,16221,549,1824
george_shepherd,Coventry City,MD,4.5,2,Hull City,True,0,0,189,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-2158,28459,1013,3171
loum_tchaouna,Coventry City,MD,5.5,2,Hull City,True,58,1,190,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,7,7.0,18.5,5.0,3.1,2,3,1,6,1,0.05,0.13,0.18,0.02,55,1311,16325,2762,1451
raphael_borges rodrigues,Coventry City,MD,4.5,2,Hull City,True,0,0,191,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1193,16655,680,1873
kai_andrews,Coventry City,MD,4.5,2,Hull City,True,0,0,192,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-4618,62913,2576,7194
haji_wright,Coventry City,FW,5.5,2,Hull City,True,0,0,193,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-5318,13634,107,5425
brandon_thomas-asante,Coventry City,FW,5.0,2,Hull City,True,32,1,194,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,5,1.2,2.0,2.0,0.5,0,2,0,2,0,0.00,0.00,0.00,0.69,50,6706,83366,14594,7888
ellis_simms,Coventry City,FW,5.0,2,Hull City,True,0,0,195,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,10333,100916,19936,9603
jahnoah_markelo,Coventry City,FW,5.0,2,Hull City,True,0,0,196,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-590,1206,0,590
norman_bassette,Coventry City,FW,4.5,2,Hull City,True,0,0,197,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-788,3783,0,788
taiwo_awoniyi,Coventry City,FW,5.5,2,Hull City,True,90,2,492,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,6,10.0,23.6,65.0,9.9,1,2,0,3,1,0.93,0.03,0.96,0.72,55,-639,83094,8654,9293
caleb_yirenkyi,Coventry City,MD,5.0,2,Hull City,True,70,3,575,13,2026-08-29T14:00:00Z,0,1,False,0,0,1,0,0,0,0,0,0,0,0,17,9.4,16.0,7.0,3.2,3,4,0,7,1,0.03,0.13,0.16,0.02,50,-1578,23711,997,2575
gustavo_hamer,Coventry City,MD,5.5,2,Hull City,True,19,1,584,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,2,0.2,1.5,0.0,0.2,0,0,0,0,0,0.00,0.02,0.02,0.69,55,-1042,13996,386,1428
sidiki_cherif,Coventry City,FW,5.0,2,Hull City,True,0,0,599,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,330,9736,1724,1394
dan_bentley,Coventry City,GK,4.0,2,Hull City,True,0,0,623,13,2026-08-29T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
evann_guessand,Crystal Palace,MD,5.5,2,Man City,True,27,1,42,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.3,0.0,0.3,1,0,0,1,0,0.00,0.01,0.01,0.20,55,-140,4594,483,623
axel_disasi,Crystal Palace,DF,4.5,2,Man City,True,16,1,153,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,1,0,0,0,0,0,0,0,-2,1.2,0.0,0.0,0.1,0,1,1,1,0,0.00,0.00,0.00,0.20,45,-323,6037,525,848
dean_henderson,Crystal Palace,GK,5.0,2,Man City,True,90,1,198,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,4,0,0,0,0,0,4,0,4,30.2,0.0,0.0,3.0,2,11,0,0,1,0.00,0.00,0.00,2.21,50,-7870,182716,5904,13774
walter_benítez,Crystal Palace,GK,4.5,2,Man City,True,0,0,199,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-908,11403,468,1376
chris_richards,Crystal Palace,DF,5.0,2,Man City,True,90,0,202,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,4,0,0,0,0,0,0,0,-4,15.0,0.1,17.0,3.2,4,2,2,6,1,0.04,0.00,0.04,2.21,50,-2246,71981,4208,6454
jaydee_canvot,Crystal Palace,DF,5.0,2,Man City,True,90,0,203,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,4,0,0,0,0,0,0,0,-1,22.8,0.5,0.0,2.3,6,1,1,7,1,0.00,0.00,0.00,2.21,50,-3200,29914,821,4021
tyrick_mitchell,Crystal Palace,DF,4.5,2,Man City,True,90,0,204,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,4,0,0,0,0,0,0,0,-8,11.6,21.6,7.0,4.0,3,1,2,5,1,0.11,0.16,0.27,2.21,45,-44374,548942,5965,50339
borna_sosa,Crystal Palace,DF,4.5,2,Man City,True,0,0,205,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-226,3040,126,352
chadi_riad dnanou,Crystal Palace,DF,4.5,2,Man City,True,0,0,206,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-2523,4410,320,2843
oscar_mingueza,Crystal Palace,DF,4.5,2,Man City,True,15,1,207,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,1,0,0,0,0,0,0,0,1,2.2,0.1,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.20,45,-1081,7384,199,1280
ismaïla_sarr,Crystal Palace,MD,6.4,2,Man City,True,0,0,208,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,-204476,227391,2102,206578
adam_wharton,Crystal Palace,MD,5.5,2,Man City,True,90,2,210,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,4,0,0,0,0,0,0,0,21,16.2,24.7,0.0,4.1,0,3,4,7,1,0.00,0.07,0.07,2.21,55,-1090,88998,6710,7800
yéremy_pino santos,Crystal Palace,MD,5.5,2,Man City,True,67,5,211,11,2026-08-28T19:00:00Z,1,4,False,0,1,0,3,0,0,0,0,0,0,0,27,10.8,34.2,9.0,5.4,2,6,2,10,1,0.05,0.07,0.12,2.01,55,-2144,18326,314,2458
will_hughes,Crystal Palace,MD,4.5,2,Man City,True,0,0,212,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-69998,1064673,20182,90180
jefferson_lerma solís,Crystal Palace,MD,5.0,2,Man City,True,0,0,213,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1246,10302,204,1450
daichi_kamada,Crystal Palace,MD,5.0,2,Man City,True,90,2,214,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,4,0,0,0,0,0,0,0,21,17.6,2.8,7.0,2.7,1,2,6,9,1,0.05,0.02,0.07,2.21,50,-1150,27191,1944,3094
justin_devenny,Crystal Palace,MD,5.0,2,Man City,True,0,0,215,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-107,1141,69,176
romain_esse,Crystal Palace,MD,5.0,2,Man City,True,0,0,216,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-379,3956,211,590
matheus_frança de oliveira,Crystal Palace,MD,5.0,2,Man City,True,0,0,217,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-697,2546,17,714
cheick_doucouré,Crystal Palace,MD,5.0,2,Man City,True,0,0,218,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-811,6115,248,1059
jesurun_rak-sakyi,Crystal Palace,MD,5.0,2,Man City,True,0,0,219,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-51,578,39,90
rio_cardines,Crystal Palace,DF,4.5,2,Man City,True,0,0,220,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-65,187,0,65
joél_drakes-thomas,Crystal Palace,MD,4.5,2,Man City,True,0,0,221,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-589,8204,399,988
jørgen_strand larsen,Crystal Palace,FW,6.0,2,Man City,True,62,2,222,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,3,0,0,0,0,0,0,0,13,5.2,0.3,4.0,1.0,2,1,1,4,1,0.05,0.00,0.05,2.01,60,-6261,50504,1510,7771
jean-philippe_mateta,Crystal Palace,FW,6.5,2,Man City,True,0,0,223,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-48482,510630,23951,72433
eddie_nketiah,Crystal Palace,FW,5.5,2,Man City,True,67,2,224,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,3,0,0,0,0,0,0,0,8,2.6,10.6,8.0,2.1,1,3,2,6,1,0.36,0.00,0.36,2.01,55,-2517,47953,3263,5780
christantus_uche,Crystal Palace,FW,5.0,2,Man City,True,0,0,225,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,0,0,0
dwight_mcneil,Crystal Palace,MD,5.5,2,Man City,True,22,1,241,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,1,0,0,0,0,0,0,0,2,0.4,0.3,0.0,0.1,1,1,0,2,0,0.00,0.00,0.00,0.20,55,-1356,16698,472,1828
remi_matthews,Crystal Palace,GK,4.0,2,Man City,True,0,0,555,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-290,183203,5945,6235
takehiro_tomiyasu,Crystal Palace,DF,4.5,2,Man City,True,73,1,577,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,3,0,0,0,0,0,0,0,-3,12.6,1.3,2.0,1.6,7,3,1,8,1,0.00,0.00,0.00,2.01,45,-1838,34647,829,2667
anan_khalaili,Crystal Palace,DF,5.0,2,Man City,True,74,2,588,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,3,0,0,0,1,0,0,0,9,26.4,1.5,3.0,3.1,4,5,10,14,1,0.02,0.00,0.02,2.01,50,-365,10199,462,827
zavier_gozo,Crystal Palace,MD,5.0,2,Man City,True,22,1,595,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,1,0,0,0,0,0,0,0,3,1.4,1.3,0.0,0.3,0,0,1,1,0,0.00,0.00,0.00,0.20,50,-72,1414,101,173
christian_nørgaard,Everton,MD,5.0,2,Bournemouth,False,0,0,21,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-2764,8315,102,2866
brennan_johnson,Everton,MD,6.0,2,Bournemouth,False,28,1,209,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.0,0.0,0.1,0,1,1,2,0,0.00,0.00,0.00,1.58,60,-1848,15402,732,2580
jordan_pickford,Everton,GK,5.5,2,Bournemouth,False,90,3,226,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,4,0,22,31.6,0.0,0.0,3.2,4,11,0,0,1,0.00,0.00,0.00,2.16,55,35349,878157,63539,28190
mark_travers,Everton,GK,5.0,2,Bournemouth,False,0,0,227,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-113,3593,290,403
tom_king,Everton,GK,4.5,2,Bournemouth,False,0,0,228,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-136,4235,243,379
james_tarkowski,Everton,DF,6.0,2,Bournemouth,False,90,12,229,12,2026-08-29T14:00:00Z,1,1,False,1,0,0,1,0,0,0,0,0,0,2,27,54.8,11.3,19.0,8.5,9,3,1,10,1,0.10,0.01,0.11,2.16,60,5670,861719,42736,37066
jarrad_branthwaite,Everton,DF,5.5,2,Bournemouth,False,90,4,230,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,6,22.6,1.5,33.0,5.7,11,3,1,12,1,0.09,0.01,0.10,2.16,55,10185,183710,19103,8918
michael_keane,Everton,DF,5.0,2,Bournemouth,False,0,0,231,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-21625,136213,3260,24885
jake_o'brien,Everton,DF,5.0,2,Bournemouth,False,0,0,232,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-6326,42208,1403,7729
vitalii_mykolenko,Everton,DF,4.5,2,Bournemouth,False,90,4,233,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,7,36.8,1.0,0.0,3.8,11,7,1,12,1,0.00,0.01,0.01,2.16,45,12714,164056,21784,9070
nathan_patterson,Everton,DF,4.5,2,Bournemouth,False,0,0,234,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-162,3302,207,369
adam_aznou,Everton,DF,4.0,2,Bournemouth,False,0,0,235,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-679,18113,1009,1688
kiernan_dewsbury-hall,Everton,MD,6.5,2,Bournemouth,False,90,2,236,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,24,19.4,52.3,9.0,8.1,0,7,3,10,1,0.06,0.16,0.22,2.16,65,105696,473030,132647,26951
jack_grealish,Everton,MD,6.5,2,Crystal Palace,False,0,0,238,11,2026-08-28T19:00:00Z,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-1201,21085,1202,2403
james_garner,Everton,MD,6.0,2,Bournemouth,False,61,1,239,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,1,0,0,0,9,3.4,1.1,0.0,0.5,0,7,3,10,1,0.00,0.00,0.00,0.58,60,-116,13621,1533,1649
tyrique_george,Everton,MD,5.5,2,Bournemouth,False,61,2,242,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,12,6.0,12.2,16.0,3.4,0,1,1,2,1,0.05,0.01,0.06,0.58,55,-209,28043,2273,2482
carlos_alcaraz durán,Everton,MD,5.0,2,Bournemouth,False,4,0,243,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.5,8.0,0.5,0,0,0,0,0,0.03,0.02,0.05,0.00,50,-385,9333,753,1138
harrison_armstrong,Everton,MD,5.0,2,Bournemouth,False,86,2,244,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,12,11.2,12.3,0.0,2.4,3,3,3,9,1,0.00,0.03,0.03,2.16,50,10319,24656,12786,2467
tyler_dibling,Everton,MD,5.5,2,Bournemouth,False,0,0,245,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-550,3529,201,751
merlin_röhl,Everton,MD,5.0,2,Bournemouth,False,85,2,246,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,13,8.4,2.3,0.0,1.1,2,4,3,9,1,0.00,0.01,0.01,2.16,50,-118,5759,518,636
hayden_hackney,Everton,MD,5.5,2,Bournemouth,False,28,1,247,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,3,7.8,1.4,2.0,1.1,2,1,0,3,0,0.00,0.01,0.01,1.58,55,-2358,24628,844,3202
norberto bercique_gomes betuncal,Everton,FW,5.5,2,Bournemouth,False,20,1,248,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.3,3.0,0.6,1,0,0,1,0,0.04,0.00,0.04,1.58,55,-35102,227543,7709,42811
thierno_barry,Everton,FW,5.5,2,Bournemouth,False,69,2,249,12,2026-08-29T14:00:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,6,10.0,11.7,58.0,8.0,2,1,0,3,1,1.48,0.00,1.48,0.58,55,127837,352239,150265,22428
bernd_leno,Fulham,GK,4.5,2,Sunderland,False,90,3,250,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,3,0,11,19.2,0.0,0.0,1.9,2,8,0,0,1,0.00,0.00,0.00,2.02,45,645,300981,12174,11529
benjamin_lecomte,Fulham,GK,4.0,2,Sunderland,False,0,0,251,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2636,117798,1492,4128
alfie_mcnally,Fulham,GK,4.0,2,Sunderland,False,0,0,252,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,185,15794,805,620
joachim_andersen,Fulham,DF,5.0,2,Sunderland,False,90,1,253,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,1,0,0,0,1,0,0,0,4,17.8,12.9,2.0,3.3,8,2,0,8,1,0.00,0.04,0.04,2.02,50,1684,7735,2314,630
antonee_robinson,Fulham,DF,4.5,2,Sunderland,False,90,2,254,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,0,0,10,9.8,4.6,0.0,1.4,0,2,3,3,1,0.00,0.02,0.02,2.02,45,1752,165662,11181,9429
jorge_cuenca barreno,Fulham,DF,4.5,2,Sunderland,False,0,0,255,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,522,3423,781,259
kenny_tete,Fulham,DF,4.5,2,Sunderland,False,0,0,256,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1723,25956,338,2061
calvin_bassey,Fulham,DF,4.5,2,Sunderland,False,90,2,257,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,0,0,13,19.4,2.6,0.0,2.2,6,6,1,7,1,0.00,0.01,0.01,2.02,45,821,75885,6863,6042
timothy_castagne,Fulham,DF,4.5,2,Sunderland,False,67,6,258,19,2026-08-30T13:00:00Z,1,0,False,0,0,1,0,0,0,0,0,0,0,0,18,0.0,0.7,0.0,0.0,1,2,1,2,1,0.00,0.00,0.00,0.26,45,9481,45933,12096,2615
alex_iwobi,Fulham,MD,5.5,2,Sunderland,False,90,2,261,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,0,0,20,12.0,35.5,2.0,5.0,1,2,1,4,1,0.01,0.40,0.41,2.02,55,-3301,95898,6095,9396
emile_smith rowe,Fulham,MD,5.5,2,Sunderland,False,14,1,262,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,5,5.2,22.8,7.0,3.5,0,1,0,1,0,0.06,0.02,0.08,0.41,55,-3334,36765,1414,4748
kevin_santos lopes de macedo,Fulham,MD,5.5,2,Sunderland,False,7,1,263,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.5,0.0,0.1,0,0,0,0,0,0.00,0.04,0.04,0.17,55,-443,5495,419,862
oscar_bobb,Fulham,MD,5.5,2,Sunderland,False,67,3,264,19,2026-08-30T13:00:00Z,1,0,False,0,0,1,0,0,0,0,0,0,0,0,8,7.0,12.4,6.0,2.5,1,2,2,5,1,0.00,0.01,0.01,0.26,55,1523,33606,4520,2997
sander_berge,Fulham,MD,5.0,2,Sunderland,False,82,2,265,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,0,0,14,6.0,27.9,2.0,3.6,0,2,0,2,1,0.00,0.20,0.20,1.85,50,-1868,38868,1465,3333
tom_cairney,Fulham,MD,5.0,2,Sunderland,False,0,0,266,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-103,379,12,115
josh_king,Fulham,MD,5.5,2,Sunderland,False,90,2,268,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,0,0,8,10.6,4.5,21.0,3.6,1,1,2,4,1,0.47,0.03,0.50,2.02,55,30519,59498,34683,4164
ryan_sessegnon,Fulham,DF,4.5,2,Sunderland,False,22,1,269,19,2026-08-30T13:00:00Z,1,0,False,0,0,0,1,0,0,0,0,0,0,0,3,8.6,11.0,8.0,2.8,0,1,1,1,0,0.02,0.12,0.14,1.77,45,-2055,41879,959,3014
