full_name,team,Position,Price,round,opponent_team,was_home,minutes,total_points,element,fixture,kickoff_time,team_h_score,team_a_score,modified,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
victor_torp,Coventry City,MD,5.5,1,Arsenal,False,28,1,188,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,8,6.8,16.4,0.0,2.3,1,0,0,1,0,0.00,0.11,0.11,0.32,55,0,15509,0,0
george_shepherd,Coventry City,MD,4.5,1,Arsenal,False,0,0,189,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,28435,0,0
loum_tchaouna,Coventry City,MD,5.5,1,Arsenal,False,81,2,190,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,11,1.8,6.0,3.0,1.1,3,5,0,8,1,0.04,0.02,0.06,1.76,55,0,12321,0,0
raphael_borges rodrigues,Coventry City,MD,4.5,1,Arsenal,False,0,0,191,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,16813,0,0
kai_andrews,Coventry City,MD,4.5,1,Arsenal,False,0,0,192,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,62690,0,0
haji_wright,Coventry City,FW,5.5,1,Arsenal,False,0,0,193,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,18871,0,0
brandon_thomas-asante,Coventry City,FW,5.0,1,Arsenal,False,69,2,194,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,9,4.6,1.1,0.0,0.6,5,1,0,6,1,0.00,0.02,0.02,1.60,50,0,66198,0,0
ellis_simms,Coventry City,FW,5.0,1,Arsenal,False,69,2,195,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,0,0,0,0,7,2.6,12.3,2.0,1.7,1,2,0,3,1,0.00,0.01,0.01,1.60,50,0,78607,0,0
jahnoah_markelo,Coventry City,FW,5.0,1,Arsenal,False,0,0,196,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1827,0,0
norman_bassette,Coventry City,FW,4.5,1,Arsenal,False,0,0,197,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,4620,0,0
taiwo_awoniyi,Coventry City,FW,5.5,1,Arsenal,False,20,1,492,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1.4,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.29,55,0,76129,0,0
caleb_yirenkyi,Coventry City,MD,5.0,1,Arsenal,False,61,1,575,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,3,0,0,0,1,0,0,0,2,0.0,3.1,0.0,0.0,0,3,0,3,1,0.00,0.00,0.00,1.56,50,0,23536,0,0
gustavo_hamer,Coventry City,MD,5.5,1,Arsenal,False,8,1,584,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.13,55,0,12932,0,0
sidiki_cherif,Coventry City,FW,5.0,1,Arsenal,False,0,0,599,1,2026-08-21T19:00:00Z,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,7348,0,0
evann_guessand,Crystal Palace,MD,5.5,1,Everton,False,27,1,42,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,3,3.2,1.8,7.0,1.2,0,0,1,1,0,0.03,0.02,0.05,0.14,55,0,3238,0,0
axel_disasi,Crystal Palace,DF,4.5,1,Fulham,False,0,0,153,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,5243,0,0
dean_henderson,Crystal Palace,GK,5.0,1,Everton,False,90,2,198,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,3,0,14,28.2,0.0,0.0,2.8,3,13,0,0,1,0.00,0.00,0.00,1.12,50,0,171144,0,0
walter_benítez,Crystal Palace,GK,4.5,1,Everton,False,0,0,199,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,10987,0,0
chris_richards,Crystal Palace,DF,5.0,1,Everton,False,90,3,202,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,0,0,13,42.6,0.7,0.0,4.3,14,1,2,16,1,0.00,0.00,0.00,1.12,50,0,66477,0,0
jaydee_canvot,Crystal Palace,DF,5.0,1,Everton,False,90,1,203,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,0,0,9,27.4,5.7,5.0,3.8,4,3,4,8,1,0.05,0.01,0.06,1.12,50,0,30748,0,0
tyrick_mitchell,Crystal Palace,DF,4.5,1,Everton,False,90,1,204,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,0,0,9,11.6,13.8,2.0,2.7,3,4,2,5,1,0.00,0.01,0.01,1.12,45,0,580791,0,0
borna_sosa,Crystal Palace,DF,4.5,1,Everton,False,0,0,205,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,2785,0,0
chadi_riad dnanou,Crystal Palace,DF,4.5,1,Everton,False,72,1,206,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,0,0,7,12.6,1.3,0.0,1.4,6,3,1,7,1,0.00,0.01,0.01,0.98,45,0,6521,0,0
oscar_mingueza,Crystal Palace,DF,4.5,1,Everton,False,0,0,207,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,7928,0,0
ismaïla_sarr,Crystal Palace,MD,6.5,1,Everton,False,0,0,208,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,0,424225,0,0
adam_wharton,Crystal Palace,MD,5.5,1,Everton,False,90,4,210,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,0,0,20,16.8,30.9,0.0,4.8,4,8,2,14,1,0.00,0.24,0.24,1.12,55,0,75177,0,0
yéremy_pino santos,Crystal Palace,MD,5.5,1,Everton,False,35,1,211,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,4,2.0,6.3,6.0,1.4,0,3,2,5,0,0.06,0.02,0.08,0.27,55,0,18106,0,0
will_hughes,Crystal Palace,MD,4.5,1,Everton,False,0,0,212,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1093674,0,0
jefferson_lerma solís,Crystal Palace,MD,5.0,1,Everton,False,0,0,213,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,10665,0,0
daichi_kamada,Crystal Palace,MD,5.0,1,Everton,False,90,3,214,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,1,0,0,0,25,20.4,29.3,0.0,5.0,3,8,3,14,1,0.00,0.27,0.27,1.12,50,0,24728,0,0
justin_devenny,Crystal Palace,MD,5.0,1,Everton,False,0,0,215,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1134,0,0
romain_esse,Crystal Palace,MD,5.0,1,Everton,False,0,0,216,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3728,0,0
matheus_frança de oliveira,Crystal Palace,MD,5.0,1,Everton,False,0,0,217,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3157,0,0
cheick_doucouré,Crystal Palace,MD,5.0,1,Everton,False,0,0,218,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,6199,0,0
jesurun_rak-sakyi,Crystal Palace,MD,5.0,1,Everton,False,0,0,219,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,550,0,0
rio_cardines,Crystal Palace,DF,4.5,1,Everton,False,0,0,220,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,255,0,0
joél_drakes-thomas,Crystal Palace,MD,4.5,1,Everton,False,0,0,221,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,8076,0,0
jørgen_strand larsen,Crystal Palace,FW,6.0,1,Everton,False,27,1,222,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,3,1.0,3.5,17.0,2.2,0,0,0,0,0,0.25,0.01,0.26,0.14,60,0,50940,0,0
jean-philippe_mateta,Crystal Palace,FW,6.5,1,Everton,False,62,2,223,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,0,0,-3,1.4,12.3,11.0,2.5,1,2,2,5,1,0.70,0.02,0.72,0.98,65,0,504100,0,0
eddie_nketiah,Crystal Palace,FW,5.5,1,Everton,False,55,1,224,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,0,0,12,10.4,24.5,23.0,5.8,1,1,1,3,1,0.60,0.58,1.18,0.84,55,0,43148,0,0
christantus_uche,Crystal Palace,FW,5.0,1,Everton,False,0,0,225,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,0,0,0
dwight_mcneil,Crystal Palace,MD,5.5,1,Everton,False,62,2,241,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,2,0,0,0,0,0,0,0,11,9.6,4.7,2.0,1.6,3,2,0,5,1,0.05,0.02,0.07,0.98,55,0,15735,0,0
remi_matthews,Crystal Palace,GK,4.0,1,Everton,False,0,0,555,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,156141,0,0
takehiro_tomiyasu,Crystal Palace,DF,4.5,1,Everton,False,18,1,577,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,3,2.4,2.4,0.0,0.5,1,1,0,1,0,0.00,0.01,0.01,0.14,45,0,31543,0,0
anan_khalaili,Crystal Palace,DF,5.0,1,Everton,False,35,1,588,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,12,24.0,26.5,4.0,5.5,5,3,4,9,0,0.00,0.16,0.16,0.27,50,0,8418,0,0
zavier_gozo,Crystal Palace,MD,5.0,1,Everton,False,0,0,595,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1214,0,0
christian_nørgaard,Everton,MD,5.0,1,Crystal Palace,True,0,0,21,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,10920,0,0
brennan_johnson,Everton,MD,6.0,1,Crystal Palace,True,6,1,209,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,3,4.0,0.3,0.0,0.4,2,0,0,2,0,0.00,0.00,0.00,0.29,60,0,15299,0,0
jordan_pickford,Everton,GK,5.5,1,Crystal Palace,True,90,7,226,3,2026-08-22T14:00:00Z,2,0,False,0,0,1,0,0,0,0,0,0,4,0,34,31.8,0.0,0.0,3.2,0,12,0,0,1,0.00,0.02,0.02,1.96,55,0,698199,0,0
mark_travers,Everton,GK,5.0,1,Crystal Palace,True,0,0,227,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3019,0,0
tom_king,Everton,GK,4.5,1,Crystal Palace,True,0,0,228,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,3498,0,0
james_tarkowski,Everton,DF,6.0,1,Crystal Palace,True,90,6,229,3,2026-08-22T14:00:00Z,2,0,False,0,0,1,0,0,0,0,0,0,0,0,25,15.2,0.8,4.0,2.0,8,4,1,9,1,0.05,0.00,0.05,1.96,60,0,765229,0,0
jarrad_branthwaite,Everton,DF,5.5,1,Crystal Palace,True,90,6,230,3,2026-08-22T14:00:00Z,2,0,False,0,0,1,0,0,0,0,0,0,0,0,27,18.6,0.8,6.0,2.5,6,2,2,8,1,0.00,0.01,0.01,1.96,55,0,141420,0,0
michael_keane,Everton,DF,5.0,1,Crystal Palace,True,0,0,231,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,151116,0,0
jake_o'brien,Everton,DF,5.0,1,Crystal Palace,True,0,0,232,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,44689,0,0
vitalii_mykolenko,Everton,DF,4.5,1,Crystal Palace,True,90,6,233,3,2026-08-22T14:00:00Z,2,0,False,0,0,1,0,0,0,0,0,0,0,0,27,12.8,13.8,2.0,2.9,4,4,0,4,1,0.00,0.05,0.05,1.96,45,0,134687,0,0
nathan_patterson,Everton,DF,4.5,1,Crystal Palace,True,0,0,234,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,2948,0,0
adam_aznou,Everton,DF,4.0,1,Crystal Palace,True,0,0,235,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,16732,0,0
kiernan_dewsbury-hall,Everton,MD,6.5,1,Crystal Palace,True,90,11,236,3,2026-08-22T14:00:00Z,2,0,False,1,0,1,0,0,0,0,0,0,0,3,40,42.8,28.3,27.0,9.8,1,5,2,8,1,0.12,0.17,0.29,1.92,65,0,288693,0,0
jack_grealish,Everton,MD,6.5,1,Bournemouth,True,8,1,238,8,2026-08-23T13:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.6,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.00,65,0,16005,0,0
james_garner,Everton,MD,6.0,1,Crystal Palace,True,11,1,239,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,6,4.8,11.8,2.0,1.9,0,0,1,1,0,0.00,0.03,0.03,0.34,60,0,11659,0,0
tyrique_george,Everton,MD,5.5,1,Crystal Palace,True,83,3,242,3,2026-08-22T14:00:00Z,2,0,False,0,0,1,0,0,0,0,0,0,0,0,13,7.0,23.4,25.0,5.5,3,4,0,7,1,0.18,0.08,0.26,1.67,55,0,24527,0,0
carlos_alcaraz durán,Everton,MD,5.0,1,Crystal Palace,True,1,1,243,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.3,17.0,2.2,0,2,1,3,0,0.02,0.00,0.02,0.04,50,0,8329,0,0
harrison_armstrong,Everton,MD,5.0,1,Crystal Palace,True,90,8,244,3,2026-08-22T14:00:00Z,2,0,False,0,1,1,0,0,0,0,0,0,0,0,25,28.8,14.7,4.0,4.8,3,11,2,16,1,0.00,0.04,0.04,1.96,50,0,6793,0,0
tyler_dibling,Everton,MD,5.5,1,Crystal Palace,True,0,0,245,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,3592,0,0
merlin_röhl,Everton,MD,5.0,1,Crystal Palace,True,90,3,246,3,2026-08-22T14:00:00Z,2,0,False,0,0,1,0,0,0,0,0,0,0,0,12,13.8,13.0,2.0,2.9,2,5,2,9,1,0.00,0.06,0.06,1.96,50,0,5179,0,0
hayden_hackney,Everton,MD,5.5,1,Crystal Palace,True,78,3,247,3,2026-08-22T14:00:00Z,2,0,False,0,0,1,0,0,0,0,0,0,0,0,16,8.6,12.2,5.0,2.6,1,4,2,7,1,0.01,0.01,0.02,1.62,55,0,24410,0,0
norberto bercique_gomes betuncal,Everton,FW,5.5,1,Crystal Palace,True,11,1,248,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0,0,0,0,0,0.05,0.00,0.05,0.34,55,0,249740,0,0
thierno_barry,Everton,FW,5.5,1,Crystal Palace,True,78,8,249,3,2026-08-22T14:00:00Z,2,0,False,1,0,1,0,0,0,0,0,0,0,2,37,38.0,19.0,41.0,9.8,0,2,1,3,1,0.45,0.09,0.54,1.62,55,0,117327,0,0
bernd_leno,Fulham,GK,4.5,1,Chelsea,True,90,2,250,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,3,0,0,0,0,0,3,0,11,29.6,0.0,0.0,3.0,1,9,0,0,1,0.00,0.00,0.00,2.24,45,0,272035,0,0
benjamin_lecomte,Fulham,GK,4.0,1,Chelsea,True,0,0,251,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,107540,0,0
alfie_mcnally,Fulham,GK,4.0,1,Chelsea,True,0,0,252,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,13569,0,0
joachim_andersen,Fulham,DF,5.0,1,Chelsea,True,0,0,253,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3342,0,0
antonee_robinson,Fulham,DF,4.5,1,Chelsea,True,81,1,254,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,4,21.6,25.2,3.0,5.0,4,5,3,7,1,0.13,0.04,0.17,2.21,45,0,148513,0,0
jorge_cuenca barreno,Fulham,DF,4.5,1,Chelsea,True,90,3,255,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,7,32.8,21.3,0.0,5.4,9,3,1,10,1,0.00,0.03,0.03,2.24,45,0,1787,0,0
kenny_tete,Fulham,DF,4.5,1,Chelsea,True,0,0,256,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,24681,0,0
calvin_bassey,Fulham,DF,4.5,1,Chelsea,True,90,0,257,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,3,0,0,0,1,0,0,0,1,13.8,3.8,2.0,2.0,3,4,1,4,1,0.02,0.02,0.04,2.24,45,0,64737,0,0
timothy_castagne,Fulham,DF,4.5,1,Chelsea,True,90,6,258,10,2026-08-24T19:00:00Z,2,3,False,0,2,0,3,0,0,0,1,0,0,0,21,38.0,27.8,23.0,8.9,5,4,1,6,1,0.09,0.18,0.27,2.24,45,0,26346,0,0
alex_iwobi,Fulham,MD,5.5,1,Chelsea,True,90,2,261,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,17,12.4,11.3,0.0,2.4,3,6,1,10,1,0.00,0.04,0.04,2.24,55,0,88413,0,0
emile_smith rowe,Fulham,MD,5.5,1,Chelsea,True,0,0,262,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,35036,0,0
kevin_santos lopes de macedo,Fulham,MD,5.5,1,Chelsea,True,17,1,263,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,2,5.2,1.9,0.0,0.7,0,1,2,3,0,0.00,0.01,0.01,0.03,55,0,5144,0,0
oscar_bobb,Fulham,MD,5.5,1,Chelsea,True,66,2,264,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,10,9.8,13.8,6.0,3.0,1,2,3,6,1,0.00,0.26,0.26,2.21,55,0,26829,0,0
sander_berge,Fulham,MD,5.0,1,Chelsea,True,72,2,265,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,14,13.6,23.1,7.0,4.4,1,2,1,4,1,0.03,0.03,0.06,2.21,50,0,38470,0,0
tom_cairney,Fulham,MD,5.0,1,Chelsea,True,0,0,266,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,464,0,0
josh_king,Fulham,MD,5.5,1,Chelsea,True,90,7,268,10,2026-08-24T19:00:00Z,2,3,False,1,0,0,3,0,0,0,0,0,0,0,34,41.6,15.6,41.0,9.8,2,4,2,8,1,0.17,0.04,0.21,2.24,55,0,14215,0,0
ryan_sessegnon,Fulham,DF,4.5,1,Chelsea,True,17,1,269,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,7,6.6,0.5,19.0,2.6,1,1,0,1,0,0.03,0.00,0.03,0.03,45,0,39784,0,0
harrison_reed,Fulham,MD,4.5,1,Chelsea,True,0,0,270,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,139875,0,0
rodrigo_muniz carvalho,Fulham,FW,5.5,1,Chelsea,True,8,1,271,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,6,6.0,11.5,7.0,2.5,1,0,0,1,0,0.02,0.00,0.02,0.03,55,0,52452,0,0
jonah_kusi-asare,Fulham,FW,4.5,1,Chelsea,True,0,0,272,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,669004,0,0
gonzalo_garcía,Fulham,FW,6.0,1,Chelsea,True,90,6,569,10,2026-08-24T19:00:00Z,2,3,False,1,0,0,3,0,0,0,0,0,0,0,33,37.2,4.3,40.0,8.2,0,1,1,2,1,0.73,0.01,0.74,2.24,60,0,180799,0,0
césar_palacios,Fulham,MD,5.5,1,Chelsea,True,72,2,570,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,10,2.8,7.3,8.0,1.8,0,2,2,4,1,0.16,0.01,0.17,2.21,55,0,18267,0,0
shea_charles,Fulham,MD,5.0,1,Chelsea,True,23,1,580,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,5,3.4,1.3,0.0,0.5,0,2,1,3,0,0.00,0.00,0.00,0.03,50,0,8110,0,0
luc_de fougerolles,Fulham,DF,4.0,1,Chelsea,True,0,0,610,10,2026-08-24T19:00:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
tim_iroegbunam,Hull City,MD,5.0,1,Crystal Palace,True,0,0,240,3,2026-08-22T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1417,0,0
dillon_phillips,Hull City,GK,4.0,1,Man Utd,True,0,0,273,4,2026-08-22T11:30:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,138196,0,0
jack_butland,Hull City,GK,4.5,1,Man Utd,True,0,0,274,4,2026-08-22T11:30:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,11096,0,0
harvey_cartwright,Hull City,GK,4.0,1,Man Utd,True,0,0,275,4,2026-08-22T11:30:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,1022,0,0
thimothée_lo-tutala,Hull City,GK,4.0,1,Man Utd,True,0,0,276,4,2026-08-22T11:30:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,3519,0,0
john_egan,Hull City,DF,4.0,1,Man Utd,True,90,8,277,4,2026-08-22T11:30:00Z,2,0,False,0,0,1,0,0,0,0,0,0,0,0,27,43.4,0.1,2.0,4.6,20,3,1,21,1,0.00,0.00,0.00,1.83,40,0,134746,0,0
charlie_hughes,Hull City,DF,4.0,1,Man Utd,True,0,0,278,4,2026-08-22T11:30:00Z,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,12660,0,0
