date,home,away,home_score,away_score,home_turnovers_won,away_turnovers_won,home_turnovers_lost,away_turnovers_lost,home_eighty_min_score,away_eighty_min_score,home_half_time_score,away_half_time_score,home_carries,away_carries,home_carries_crossed_gain_line,away_carries_crossed_gain_line,home_carries_not_made_gain_line,away_carries_not_made_gain_line,home_clean_breaks,away_clean_breaks,home_conversion_goals,away_conversion_goals,home_defenders_beaten,away_defenders_beaten,home_drop_goal_missed,away_drop_goal_missed,home_drop_goals_converted,away_drop_goals_converted,home_free_kick_conceded_at_lineout,away_free_kick_conceded_at_lineout,home_goals,away_goals,home_kick_from_hand_metres,away_kick_from_hand_metres,home_kick_metres,away_kick_metres,home_kick_percent_success,away_kick_percent_success,home_kicking_competition_goals,away_kicking_competition_goals,home_kicks_from_hand,away_kicks_from_hand,home_lineout_success,away_lineout_success,home_lineout_throw_lost_handling_error,away_lineout_throw_lost_handling_error,home_lineout_throw_lost_penalty,away_lineout_throw_lost_penalty,home_lineout_throw_not_straight,away_lineout_throw_not_straight,home_lineout_throw_won_penalty,away_lineout_throw_won_penalty,home_lineout_throw_won_tap,away_lineout_throw_won_tap,home_lineouts_lost,away_lineouts_lost,home_lineouts_won,away_lineouts_won,home_maul_success,away_maul_success,home_mauls_lost,away_mauls_lost,home_mauls_lost_outright,away_mauls_lost_outright,home_mauls_total,away_mauls_total,home_mauls_won,away_mauls_won,home_mauls_won_outright,away_mauls_won_outright,home_mauls_won_penalty,away_mauls_won_penalty,home_mauls_won_penalty_try,away_mauls_won_penalty_try,home_mauls_won_try,away_mauls_won_try,home_metres,away_metres,home_missed_conversion_goals,away_missed_conversion_goals,home_missed_goals,away_missed_goals,home_missed_penalty_goals,away_missed_penalty_goals,home_missed_tackles,away_missed_tackles,home_num_visits_to22,away_num_visits_to22,home_number_of_times_in_possession,away_number_of_times_in_possession,home_offload,away_offload,home_passes,away_passes,home_penalties_conceded,away_penalties_conceded,home_penalty_conceded_collapsing_maul,away_penalty_conceded_collapsing_maul,home_penalty_conceded_delib_knock_on,away_penalty_conceded_delib_knock_on,home_penalty_conceded_foul_play,away_penalty_conceded_foul_play,home_penalty_conceded_handling_in_ruck,away_penalty_conceded_handling_in_ruck,home_penalty_conceded_lineout_offence,away_penalty_conceded_lineout_offence,home_penalty_conceded_obstruction,away_penalty_conceded_obstruction,home_penalty_conceded_offside,away_penalty_conceded_offside,home_penalty_conceded_other,away_penalty_conceded_other,home_penalty_conceded_scrum_offence,away_penalty_conceded_scrum_offence,home_penalty_conceded_wrong_side,away_penalty_conceded_wrong_side,home_penalty_goals,away_penalty_goals,home_penalty_tries,away_penalty_tries,home_points,away_points,home_points_from_visits_to22,away_points_from_visits_to22,home_possession,away_possession,home_red_card_second_yellow,away_red_card_second_yellow,home_red_cards,away_red_cards,home_restart22m,away_restart22m,home_restart_error_not_ten,away_restart_error_not_ten,home_restart_error_out_of_play,away_restart_error_out_of_play,home_restart_halfway,away_restart_halfway,home_restart_opp_error,away_restart_opp_error,home_restart_own_player,away_restart_own_player,home_restarts_success,away_restarts_success,home_retained_kicks,away_retained_kicks,home_ruck_success,away_ruck_success,home_rucks_lost,away_rucks_lost,home_rucks_won,away_rucks_won,home_scrums_lost,away_scrums_lost,home_scrums_lost_free_kick,away_scrums_lost_free_kick,home_scrums_lost_outright,away_scrums_lost_outright,home_scrums_lost_penalty,away_scrums_lost_penalty,home_scrums_lost_reversed,away_scrums_lost_reversed,home_scrums_reset,away_scrums_reset,home_scrums_success,away_scrums_success,home_scrums_won,away_scrums_won,home_scrums_won_free_kick,away_scrums_won_free_kick,home_scrums_won_outright,away_scrums_won_outright,home_scrums_won_penalty,away_scrums_won_penalty,home_tackle_success,away_tackle_success,home_tackles,away_tackles,home_territory,away_territory,home_total_kicks,away_total_kicks,home_total_kicks_succeeded,away_total_kicks_succeeded,home_total_lineouts,away_total_lineouts,home_tries,away_tries,home_try_assists,away_try_assists,home_try_kicks,away_try_kicks,home_turnover_bad_pass,away_turnover_bad_pass,home_turnover_carried_in_touch,away_turnover_carried_in_touch,home_turnover_forward_pass,away_turnover_forward_pass,home_turnover_knock_on,away_turnover_knock_on,home_yellow_cards,away_yellow_cards
2025-11-28,Dragons,Leinster,10.0,24.0,6.0,2.0,14.0,8.0,10.0,24.0,7.0,5.0,94.0,134.0,42.0,76.0,45.0,45.0,2.0,8.0,1.0,2.0,13.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,396.0,547.0,396.0,547.0,0.6667000000000001,0.5,0.0,0.0,13.0,25.0,0.6875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,16.0,1.0,0.7143,0.0,2.0,0.0,1.0,7.0,7.0,7.0,5.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,173.0,417.0,0.0,2.0,1.0,2.0,1.0,0.0,26.0,13.0,9.0,15.0,35.0,39.0,4.0,8.0,88.0,160.0,8.0,17.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,24.0,7.0,24.0,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,8.0,0.9877,0.9412,0.0,2.0,77.0,96.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6667000000000001,0.75,2.0,6.0,0.0,2.0,2.0,0.0,0.0,4.0,0.7897,0.8687999999999999,169.0,139.0,0.5043,0.4957,3.0,4.0,2.0,2.0,16.0,16.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
2025-11-28,Ulster,Benetton,47.0,13.0,10.0,5.0,17.0,15.0,47.0,13.0,12.0,13.0,147.0,120.0,78.0,57.0,51.0,47.0,15.0,3.0,5.0,1.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,704.0,503.0,704.0,503.0,0.8332999999999999,1.0,0.0,0.0,23.0,21.0,0.8667,0.9091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,10.0,1.0,0.75,0.0,1.0,0.0,0.0,5.0,4.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,382.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,37.0,15.0,7.0,44.0,39.0,9.0,6.0,212.0,129.0,10.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,47.0,13.0,47.0,10.0,0.5367000000000001,0.4633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.3333,0.1110999999999999,6.0,5.0,0.9794,0.9205,1.0,4.0,92.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.8,1.0,4.0,7.0,0.0,0.0,3.0,5.0,1.0,2.0,0.858,0.7264,139.0,154.0,0.5571,0.4429,6.0,3.0,5.0,3.0,15.0,11.0,7.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-11-29,Bulls,Lions,33.0,43.0,2.0,6.0,19.0,12.0,33.0,43.0,19.0,22.0,102.0,88.0,55.0,43.0,25.0,32.0,13.0,13.0,4.0,5.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,493.0,941.0,493.0,941.0,0.8,0.75,0.0,0.0,16.0,29.0,0.9231,0.7692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,12.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,603.0,333.0,1.0,1.0,1.0,2.0,0.0,1.0,28.0,30.0,13.0,9.0,47.0,43.0,6.0,14.0,113.0,94.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,43.0,33.0,40.0,0.5670000000000001,0.433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.9403,0.9762,1.0,0.0,59.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,9.0,9.0,1.0,1.0,8.0,7.0,0.0,1.0,0.5603,0.6901,65.0,98.0,0.5740999999999999,0.4259,5.0,8.0,4.0,6.0,13.0,13.0,5.0,6.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-11-29,Connacht,Sharks,44.0,17.0,7.0,3.0,7.0,17.0,44.0,17.0,23.0,5.0,148.0,72.0,61.0,27.0,68.0,28.0,11.0,2.0,5.0,1.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,782.0,582.0,782.0,582.0,1.0,0.3333,0.0,0.0,29.0,21.0,0.6429,0.8181999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,395.0,208.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,32.0,11.0,5.0,42.0,33.0,6.0,2.0,176.0,85.0,7.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,44.0,17.0,44.0,17.0,0.6515000000000001,0.3485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,3.0,0.9829,0.9273,0.0,2.0,109.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,3.0,2.0,0.0,6.0,1.0,0.0,2.0,0.8504999999999999,0.8117,91.0,194.0,0.7240000000000001,0.276,8.0,3.0,8.0,1.0,14.0,11.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-29,Edinburgh,Ospreys,19.0,17.0,5.0,7.0,14.0,12.0,19.0,17.0,5.0,5.0,146.0,82.0,43.0,22.0,83.0,37.0,3.0,10.0,2.0,1.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,470.0,625.0,470.0,625.0,0.6667000000000001,0.3333,0.0,0.0,25.0,27.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,13.0,6.0,12.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,297.0,250.0,1.0,2.0,1.0,2.0,0.0,0.0,14.0,17.0,15.0,7.0,47.0,39.0,6.0,8.0,191.0,111.0,9.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,17.0,19.0,17.0,0.6275,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.25,5.0,3.0,0.9417,0.9492,1.0,0.0,110.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,4.0,0.0,1.0,1.0,1.0,5.0,2.0,0.7679,0.8364,86.0,179.0,0.6636,0.3364,3.0,3.0,2.0,1.0,18.0,12.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-29,Munster,Stormers,21.0,27.0,7.0,4.0,15.0,13.0,21.0,27.0,21.0,6.0,95.0,66.0,39.0,36.0,42.0,19.0,8.0,4.0,3.0,3.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,590.0,584.0,590.0,584.0,0.75,0.8332999999999999,0.0,0.0,33.0,23.0,0.8332999999999999,0.8571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,10.0,18.0,0.6,0.5,2.0,3.0,0.0,0.0,5.0,6.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,369.0,274.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,21.0,12.0,7.0,42.0,41.0,9.0,4.0,107.0,58.0,13.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,21.0,27.0,21.0,21.0,0.5767,0.4233,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.125,0.0,7.0,3.0,0.9853,0.9286,0.0,1.0,65.0,37.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8332999999999999,0.8571,5.0,6.0,0.0,1.0,5.0,0.0,0.0,5.0,0.7717,0.7432,71.0,110.0,0.5325,0.4675,4.0,6.0,3.0,5.0,12.0,21.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
2025-11-29,Scarlets,Glasgow,23.0,0.0,12.0,3.0,5.0,18.0,23.0,0.0,13.0,0.0,80.0,133.0,32.0,56.0,36.0,58.0,2.0,5.0,2.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,946.0,438.0,946.0,438.0,1.0,0.0,0.0,0.0,35.0,16.0,0.8125,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,13.0,14.0,0.75,0.7143,1.0,2.0,0.0,2.0,4.0,7.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,204.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,7.0,11.0,44.0,41.0,3.0,6.0,78.0,186.0,12.0,13.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,23.0,0.0,17.0,0.0,0.4443999999999999,0.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.9714,0.9429,1.0,1.0,65.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6667000000000001,8.0,2.0,1.0,0.0,4.0,2.0,3.0,0.0,0.8151999999999999,0.9174,172.0,111.0,0.3797,0.6203,5.0,0.0,5.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-29,Zebre,Cardiff,14.0,29.0,10.0,4.0,16.0,13.0,14.0,29.0,7.0,19.0,100.0,124.0,45.0,50.0,44.0,61.0,3.0,4.0,2.0,3.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,608.0,842.0,608.0,842.0,0.6667000000000001,0.8,0.0,0.0,19.0,31.0,0.8234999999999999,0.9444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,17.0,1.0,0.8571,0.0,1.0,0.0,0.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,238.0,254.0,0.0,1.0,1.0,1.0,1.0,0.0,15.0,18.0,11.0,15.0,40.0,49.0,5.0,3.0,103.0,162.0,13.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,29.0,14.0,26.0,0.4578,0.5422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.9867,0.9247,0.0,4.0,71.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6667000000000001,1.0,2.0,10.0,0.0,1.0,2.0,9.0,0.0,0.0,0.8431000000000001,0.8025,129.0,126.0,0.4254,0.5746,3.0,5.0,2.0,4.0,17.0,18.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
2025-12-19,Cardiff,Scarlets,17.0,21.0,3.0,11.0,17.0,10.0,17.0,21.0,10.0,7.0,170.0,76.0,76.0,29.0,71.0,35.0,4.0,3.0,2.0,3.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,550.0,867.0,550.0,867.0,1.0,1.0,0.0,0.0,25.0,33.0,0.9333,0.8462000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,11.0,0.8332999999999999,1.0,1.0,0.0,0.0,0.0,6.0,3.0,5.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,474.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,22.0,5.0,50.0,37.0,7.0,1.0,210.0,74.0,5.0,15.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,21.0,17.0,21.0,0.6464,0.3535999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.25,0.2,5.0,7.0,0.9756,0.9825,1.0,1.0,118.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8332999999999999,10.0,5.0,2.0,1.0,7.0,2.0,1.0,2.0,0.8332999999999999,0.8008,95.0,193.0,0.7434000000000001,0.2566,3.0,3.0,3.0,3.0,15.0,13.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0
2025-12-19,Leinster,Ulster,24.0,20.0,5.0,5.0,13.0,14.0,24.0,20.0,7.0,17.0,168.0,92.0,81.0,35.0,69.0,32.0,7.0,3.0,2.0,1.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,610.0,710.0,610.0,710.0,0.5,0.5,0.0,0.0,26.0,27.0,0.9412,0.9167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,16.0,11.0,0.75,0.8571,1.0,1.0,1.0,0.0,4.0,7.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,412.0,338.0,2.0,2.0,2.0,2.0,0.0,0.0,21.0,13.0,11.0,6.0,46.0,41.0,6.0,4.0,200.0,82.0,8.0,11.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,20.0,24.0,17.0,0.6227,0.3772999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,5.0,0.9764,0.9538,0.0,0.0,122.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8,9.0,4.0,0.0,0.0,6.0,4.0,3.0,0.0,0.7902,0.9055,113.0,230.0,0.6344,0.3656,4.0,4.0,2.0,2.0,17.0,12.0,4.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
2025-12-20,Benetton,Zebre,21.0,15.0,5.0,6.0,19.0,9.0,21.0,15.0,13.0,3.0,133.0,115.0,43.0,48.0,69.0,52.0,6.0,5.0,1.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,518.0,743.0,518.0,743.0,0.8,0.6667000000000001,0.0,0.0,20.0,25.0,0.8667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,9.0,1.0,0.8571,0.0,1.0,0.0,0.0,5.0,7.0,5.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,358.0,275.0,1.0,1.0,1.0,1.0,0.0,0.0,17.0,17.0,8.0,7.0,40.0,40.0,11.0,7.0,135.0,119.0,3.0,13.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,21.0,15.0,12.0,12.0,0.5103,0.4896999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.9767,0.9634,1.0,0.0,79.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,2.0,7.0,1.0,0.0,0.8402,0.8286,142.0,145.0,0.4593,0.5407,5.0,3.0,4.0,2.0,15.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
2025-12-20,Dragons,Connacht,48.0,28.0,7.0,4.0,11.0,17.0,48.0,28.0,28.0,7.0,112.0,152.0,50.0,52.0,43.0,78.0,13.0,6.0,5.0,4.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,836.0,504.0,836.0,504.0,1.0,1.0,0.0,0.0,28.0,17.0,0.875,0.9286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,13.0,1.0,0.6667000000000001,0.0,3.0,0.0,2.0,4.0,9.0,4.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,499.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,12.0,17.0,41.0,43.0,9.0,5.0,128.0,194.0,11.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,48.0,28.0,42.0,28.0,0.4436,0.5564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.25,6.0,1.0,0.9747,0.9722,1.0,2.0,76.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,9.0,7.0,1.0,2.0,6.0,1.0,2.0,4.0,0.8632,0.7231000000000001,183.0,141.0,0.4454,0.5546,7.0,4.0,7.0,4.0,8.0,14.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
2025-12-20,Glasgow,Edinburgh,24.0,12.0,6.0,7.0,11.0,9.0,24.0,12.0,7.0,5.0,178.0,89.0,89.0,30.0,76.0,49.0,6.0,2.0,2.0,1.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,478.0,409.0,478.0,409.0,0.5,0.5,0.0,0.0,18.0,17.0,0.8181999999999999,0.8695999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,20.0,0.625,0.8571,3.0,1.0,0.0,0.0,8.0,7.0,5.0,6.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,421.0,209.0,2.0,1.0,2.0,1.0,0.0,0.0,12.0,28.0,17.0,11.0,36.0,38.0,6.0,1.0,190.0,91.0,15.0,13.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,12.0,24.0,12.0,0.6254,0.3746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.993,0.9577,0.0,0.0,139.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,0.863,0.8633,126.0,259.0,0.6575,0.3425,4.0,2.0,2.0,1.0,11.0,23.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
2025-12-20,Ospreys,Munster,10.0,26.0,4.0,8.0,11.0,14.0,10.0,26.0,3.0,19.0,155.0,107.0,53.0,51.0,82.0,46.0,2.0,8.0,1.0,3.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,438.0,620.0,438.0,620.0,0.6667000000000001,0.75,0.0,0.0,20.0,28.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,13.0,0.8332999999999999,1.0,1.0,0.0,1.0,0.0,6.0,8.0,5.0,8.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,299.0,223.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,14.0,9.0,10.0,40.0,40.0,6.0,12.0,174.0,148.0,11.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,26.0,10.0,26.0,0.5792,0.4208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,5.0,0.9322,0.9857,5.0,1.0,108.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8889,1.0,8.0,5.0,1.0,1.0,5.0,2.0,2.0,2.0,0.7692,0.8955,100.0,197.0,0.583,0.417,3.0,4.0,2.0,3.0,12.0,13.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
